plot_id,,year,longitude,latitude,Biome,info_coverage,leaf_habit,sum_dbh,sum_tpd,num_ind
p1,0,2017,16.48156,8.214970999999998,Tropical grasslands,1.0,32.055650909090915,492.2000000000001,729.4600499999998,33
p10,0,2017,16.65492,7.950015,Tropical grasslands,1.0,69.98731222222223,213.0,198.94365,9
p100021,0,2012,10.900000000000004,53.100000000000016,Temperate broadleaf forests,1.0,90.9090909090909,429.7000000000001,610.63,11
p100022,0,2012,10.9,53.1,Temperate broadleaf forests,1.0,50.0,178.99999999999997,161.43,4
p100023,0,2012,10.9,53.1,Temperate broadleaf forests,1.0,0.0,224.4,185.58,5
p100024,0,2012,10.900000000000002,53.10000000000001,Temperate broadleaf forests,1.0,100.0,378.10000000000014,552.5899999999998,10
p1000852,0,1982,-83.49667,33.46738000000001,Temperate broadleaf forests,1.0,9.198075105263161,515.62,952.4768400000003,19
p1001,0,2012,118.13470000000002,29.21483,Temperate broadleaf forests,1.0,94.81017999999996,413.34,222.21999999999997,20
p10010,0,2008,107.58800000000002,15.840919999999995,Tropical moist broadleaf forests,0.8333333333333334,81.85128200000003,395.0,585.9717599999999,24
p1001041,0,1982,-85.02334999999997,33.91625,Temperate broadleaf forests,1.0,80.08589359999998,271.01800000000003,1126.3805800000002,15
p1001225,0,1982,-85.00572,34.00285000000001,Temperate broadleaf forests,1.0,40.0,311.40400000000005,374.75487000000004,10
p100135,0,2012,10.900000000000002,53.10000000000001,Temperate broadleaf forests,1.0,100.0,152.29999999999995,1285.5800000000004,7
p100136,0,2012,10.900000000000002,53.10000000000001,Temperate broadleaf forests,1.0,100.0,261.5,665.8599999999999,9
p100137,0,2012,10.9,53.1,Temperate broadleaf forests,1.0,100.0,131.1,409.66,5
p100138,0,2012,10.900000000000002,53.10000000000001,Temperate broadleaf forests,1.0,14.285714285714285,200.1,478.91,7
p100139,0,2012,10.9,53.1,Temperate broadleaf forests,1.0,100.0,50.5,1338.68,4
p100140,0,2012,10.900000000000004,53.100000000000016,Temperate broadleaf forests,1.0,27.27272727272727,340.9,689.6600000000002,11
p10017,0,2008,107.58819999999996,15.84092,Tropical moist broadleaf forests,0.6842105263157895,91.66209461538462,404.0,463.89430999999985,19
p1001748,0,1982,-84.58637,32.665859999999995,Temperate broadleaf forests,1.0,100.0,190.754,689.7019500000001,10
p100223,0,2012,10.900000000000002,53.10000000000001,Temperate broadleaf forests,1.0,85.71763917142857,148.5,1054.9699999999998,7
p100224,0,2012,10.9,53.1,Temperate broadleaf forests,1.0,100.0,138.9,818.3699999999999,6
p100225,0,2012,10.9,53.1,Temperate broadleaf forests,1.0,100.0,141.1,335.58,5
p100226,0,2012,10.9,53.1,Temperate broadleaf forests,1.0,100.0,43.0,27.54,1
p100227,0,2012,10.900000000000004,53.100000000000016,Temperate broadleaf forests,1.0,100.0,308.2999999999999,1090.07,12
p100228,0,2012,10.9,53.1,Temperate broadleaf forests,1.0,100.0,163.6,338.7000000000001,5
p100229,0,2012,10.900000000000002,53.10000000000001,Temperate broadleaf forests,1.0,100.0,304.7,310.95,8
p10026,0,2008,107.58840000000004,15.84092,Tropical moist broadleaf forests,0.7272727272727273,96.190705,510.0,508.06822000000017,22
p10033,0,2008,107.7356,15.838590000000002,Tropical dry broadleaf forests,0.6428571428571429,96.81339,223.0,341.8168599999999,14
p1003484,0,1989,-84.6867,34.318930000000016,Temperate broadleaf forests,1.0,38.15651274999999,590.0419999999999,1739.38065,28
p10044,0,2008,107.73769999999998,15.838570000000002,Tropical dry broadleaf forests,0.8571428571428571,88.88888833333333,218.0,323.31614000000013,14
p1004523,0,1989,-84.36908000000003,33.41467999999999,Temperate broadleaf forests,1.0,33.33333333333333,315.214,866.5470500000004,15
p100458,0,2001,-122.49679999999996,46.87455,Temperate conifer forests,1.0,52.35681384615385,587.2479999999998,472.87655600000005,13
p10048,0,2009,-52.829999999999984,-27.09000000000001,Tropical moist broadleaf forests,0.9714285714285714,63.10446294117648,955.5663699999999,350.0,35
p10050,0,2009,-52.829999999999984,-27.09000000000001,Tropical moist broadleaf forests,0.972972972972973,73.17460305555555,876.3070999999999,370.0,37
p10052,0,2009,-52.82999999999997,-27.09,Tropical moist broadleaf forests,0.8372093023255814,82.40879416666667,852.43391,430.0,43
p10054,0,2009,-52.82999999999997,-27.09,Tropical moist broadleaf forests,1.0,79.01512249999998,1177.4282500000004,440.0,44
p10056,0,2008,107.73800000000004,15.83856,Tropical dry broadleaf forests,0.7142857142857143,100.0,123.0,161.65807,7
p1006,0,2014,-72.9067,-50.407099999999964,Temperate broadleaf forests,1.0,0.0,1175.4,840.0,42
p100603,0,2001,-122.20350000000003,48.92151000000001,Temperate conifer forests,1.0,87.5,531.6220000000002,978.2806300000001,16
p10064,0,2006,21.986899999999995,48.88780999999997,Temperate broadleaf forests,1.0,0.01625136923076923,732.0999999999998,520.0,26
p1006574,0,1989,-83.55409000000004,34.117359999999984,Temperate broadleaf forests,1.0,44.44444344827587,487.934,2080.7872899999998,29
p10067,0,2008,107.7382,15.83856,Tropical dry broadleaf forests,0.6666666666666666,80.9375,186.0,277.12812,12
p1007,0,2006,-59.9150499999998,-0.6724964,Tropical moist broadleaf forests,0.9873417721518988,95.52984858974358,3393.18336,632.0,158
p10077,0,2008,107.73839999999996,15.83856,Tropical dry broadleaf forests,0.7272727272727273,100.0,180.0,254.03411,11
p1007799,0,1989,-83.49667,33.46738,Temperate broadleaf forests,1.0,50.0,83.82,268.29268,4
p1007989,0,1989,-85.02334999999997,33.91625,Temperate broadleaf forests,1.0,47.01024106666666,246.12599999999992,1219.1459600000005,15
p1008,0,2009,-65.61291999999999,-17.48583,Montane grasslands,1.0,99.79675,11.0,69.93007,1
p1008165,0,1989,-85.00572000000003,34.00285000000001,Temperate broadleaf forests,1.0,28.57142857142857,413.51199999999994,702.1439560000001,14
p10086,0,2008,107.73869999999997,15.83856,Tropical dry broadleaf forests,0.8666666666666667,79.83530538461537,237.0,346.41015000000016,15
p1008692,0,1989,-84.58637,32.665859999999995,Temperate broadleaf forests,1.0,100.0,203.2,623.9405700000002,10
p1009,0,2009,-39.08129999999992,-14.494899999999971,Tropical moist broadleaf forests,0.9166666666666666,78.56754611616086,1730.5,1200.0,120
p10095,0,2008,107.73890000000004,15.83855,Tropical dry broadleaf forests,0.7,94.57509142857144,170.0,230.9401,10
p101,0,2015,23.760277894736852,52.62419210526315,Temperate broadleaf forests,1.0,94.73684210526315,500.6,380.0,19
p1010,0,2009,-39.08129999999995,-14.4961,Tropical moist broadleaf forests,0.9438202247191012,87.03783309489418,1557.6,1483.3333336300007,89
p1010063,0,1974,-92.28,30.279999999999987,Tropical grasslands,0.625,4.876542,721.1060000000001,607.6422299999999,24
p1010064,0,1974,-92.35999999999996,30.44000000000001,Tropical grasslands,1.0,0.0,434.848,677.3851500000002,21
p1010065,0,1974,-92.47,30.42000000000001,Tropical grasslands,0.8888888888888888,9.69710311875,475.234,364.73008,18
p1010066,0,1974,-92.42000000000002,30.44000000000001,Tropical grasslands,0.5909090909090909,0.8547009230769231,625.094,371.62137999999993,22
p1010067,0,1974,-92.47,30.11000000000001,Tropical grasslands,1.0,3.418803692307693,463.042,118.03636,13
p1010068,0,1974,-92.5,30.28,Tropical grasslands,1.0,11.000000000000002,168.148,51.91693000000001,5
p1010069,0,1974,-92.53,30.42000000000001,Tropical grasslands,1.0,9.07210311875,544.8299999999998,302.72073,16
p1010070,0,1974,-92.53,30.36000000000001,Tropical grasslands,0.7916666666666666,11.684085468421054,827.278,580.69206,24
p1010071,0,1974,-92.55999999999996,30.22000000000001,Tropical grasslands,0.9444444444444444,2.832243529411765,677.672,223.18920000000003,18
p1010072,0,1974,-92.60999999999994,30.109999999999967,Tropical grasslands,1.0,0.8641976000000001,1758.6960000000001,1216.37373,60
p1010073,0,1974,-92.61,30.22000000000002,Tropical grasslands,1.0,0.10288066666666668,1141.222,910.03198,36
p1010074,0,1974,-92.61,30.28,Tropical grasslands,1.0,66.66666666666666,80.518,47.96245999999999,3
p1010075,0,1974,-92.60999999999996,30.309999999999995,Tropical grasslands,1.0,66.66666666666666,587.5020000000002,203.59716,18
p1010076,0,1974,-92.61,30.36000000000001,Tropical grasslands,1.0,22.222222222222218,329.43800000000005,96.73014,9
p1010084,0,1974,-92.67000000000002,30.529999999999987,Tropical grasslands,0.92,9.544316421739131,792.988,369.75158999999996,25
p1010085,0,1974,-92.67000000000002,30.61000000000001,Tropical grasslands,0.96,83.33333333333334,546.354,858.4386199999999,25
p1010094,0,1974,-92.71999999999996,30.58000000000001,Tropical grasslands,1.0,76.92573403333333,999.2360000000001,495.12878999999987,30
p1010096,0,1974,-92.71999999999996,30.5,Tropical grasslands,1.0,63.950616,1049.7820000000004,437.20729,30
p1010097,0,1974,-92.78,30.57999999999999,Tropical grasslands,1.0,11.2286973,795.7819999999999,128.64501,16
p1010108,0,1974,-92.72,30.52999999999999,Tropical grasslands,1.0,94.44444444444444,621.5380000000001,181.46348999999998,18
p1010193,0,1974,-91.86733000000002,30.975309999999997,Temperate broadleaf forests,1.0,10.0,309.6260000000001,225.63697,11
p1010196,0,1974,-91.86116,31.18275,Temperate broadleaf forests,0.6666666666666666,2.3976610000000003,615.9499999999998,209.78451000000004,15
p1010213,0,1974,-92.05999999999996,31.31,Temperate broadleaf forests,1.0,2.0697169411764698,607.314,428.89327000000003,17
p1010335,0,1974,-92.89000000000004,32.5,Temperate conifer forests,1.0,33.737201947619035,717.0419999999998,243.39627000000002,21
p101051,0,2001,-120.4562,45.96124,Temperate conifer forests,1.0,99.951735,141.224,194.39888,4
p1010532,0,1974,-93.06,30.36,Tropical grasslands,1.0,100.0,46.99,4.96223,1
p1010546,0,1974,-93.42000000000004,30.139999999999993,Tropical grasslands,1.0,25.870913036842108,820.42,178.04748,19
p1010547,0,1974,-93.42000000000002,30.22000000000001,Tropical grasslands,0.8333333333333334,23.209876,752.0939999999999,244.27312000000003,18
p1010548,0,1974,-93.46999999999996,30.22000000000002,Tropical grasslands,1.0,22.39394382,1163.828,599.4393600000002,30
p1010554,0,1974,-93.56163000000002,30.053379999999997,Tropical grasslands,1.0,0.5291005714285715,199.39,95.33953000000001,7
p1010558,0,1974,-93.30999999999996,30.19,Tropical grasslands,0.9285714285714286,76.92307692307693,508.254,387.33058,14
p1010590,0,1974,-92.10999999999996,32.05999999999998,Temperate conifer forests,1.0,100.0,527.558,670.8124799999999,24
p10106,0,2008,107.7391,15.83855,Tropical dry broadleaf forests,0.7777777777777778,65.49450571428571,144.0,207.84609,9
p1010628,0,1974,-91.85313000000001,31.883390000000002,Temperate broadleaf forests,0.8571428571428571,0.0,222.50400000000002,66.94688000000001,7
p1010867,0,1974,-92.21533999999998,30.57739,Tropical grasslands,1.0,1.340554830769231,831.85,96.24355,13
p1010873,0,1974,-92.37796000000002,30.687340000000006,Tropical grasslands,1.0,13.425925625,363.22,413.25323,16
p1010880,0,1974,-92.46999999999996,30.72000000000002,Tropical grasslands,1.0,40.739551139393946,1116.33,414.69077000000004,33
p1010892,0,1974,-92.53,30.57999999999999,Tropical grasslands,1.0,4.938269999999999,549.656,34.0613,9
p1010893,0,1974,-92.53000000000007,30.5,Tropical grasslands,0.9210526315789472,71.54761905714284,1150.1120000000005,676.0167700000002,38
p1010900,0,1974,-92.60999999999996,30.5,Tropical grasslands,0.9444444444444444,59.28070711764707,628.6499999999999,241.91427000000002,18
p1010911,0,1974,-91.86064999999998,31.970679999999998,Temperate broadleaf forests,1.0,3.064382,338.3280000000001,656.97554,11
p1010988,0,1974,-91.97,30.029999999999987,Tropical grasslands,0.9473684210526316,10.076887222222222,559.0540000000002,695.71996,19
p10110,0,2006,21.223959999999988,48.91252,Temperate broadleaf forests,1.0,0.02347419999999999,701.3000000000002,460.0,23
p1011067,0,1974,-92.53000000000004,32.41999999999999,Temperate conifer forests,1.0,42.440657590625,929.132,752.1421699999999,32
p1011102,0,1974,-92.60999999999994,30.44000000000001,Tropical grasslands,1.0,70.85346173913044,552.9580000000001,795.4091599999998,23
p1011103,0,1974,-92.60999999999996,30.42000000000001,Tropical grasslands,1.0,100.0,519.684,269.33621,17
p1011104,0,1974,-92.80999999999996,30.41999999999999,Tropical grasslands,1.0,45.50210897419355,1213.866,343.55971,31
p1011105,0,1974,-92.8633,30.399859999999997,Tropical grasslands,1.0,63.63636363636363,268.986,484.00638,11
p1011106,0,1974,-92.96999999999994,30.36,Tropical grasslands,1.0,53.87581390833333,1296.4160000000002,683.5774399999998,36
p1011107,0,1974,-93.01498999999994,30.35979999999999,Tropical grasslands,0.8695652173913043,26.697300815,648.716,1081.5808900000004,23
p1011109,0,1974,-93.03,30.36,Tropical grasslands,1.0,100.0,25.146,17.32705,1
p1011110,0,1974,-93.03,30.30999999999999,Tropical grasslands,0.9090909090909092,13.3796287,812.2919999999999,273.29068000000007,22
p1011217,0,1974,-92.57886,32.664559999999994,Temperate conifer forests,1.0,100.0,15.748,44.17842,1
p1011247,0,1974,-90.5,30.359999999999967,Temperate broadleaf forests,1.0,0.7988761632653061,1651.5079999999998,1111.3592100000003,49
p10113,0,2008,107.7394,15.83855,Tropical dry broadleaf forests,0.75,99.94729333333336,209.0,277.12812,12
p1011864,0,1974,-92.17,30.67000000000001,Tropical grasslands,1.0,3.4900287692307685,804.6719999999998,534.7154800000002,13
p1011866,0,1974,-92.28,30.53,Tropical grasslands,1.0,0.0,172.72000000000003,217.51561,8
p1011867,0,1974,-92.42000000000004,30.52999999999998,Tropical grasslands,1.0,89.2857142857143,797.814,1078.9207,28
p1011868,0,1974,-92.46646,30.490940000000005,Tropical grasslands,0.9166666666666666,11.700336909090908,316.992,485.67857000000004,12
p1012059,0,1974,-91.39000000000004,32.06,Temperate broadleaf forests,1.0,0.0,639.826,207.22312000000005,15
p1012061,0,1974,-91.19543,32.18908,Temperate broadleaf forests,1.0,2.3148149999999994,621.2840000000001,469.13451,18
p1012090,0,1974,-90.92000000000002,29.690000000000005,Temperate broadleaf forests,1.0,2.366255,516.382,330.58974,18
p1012183,0,1974,-92.47,30.029999999999994,Tropical grasslands,1.0,3.872053636363636,355.85400000000004,166.83615000000003,11
p1012184,0,1974,-92.36000000000004,29.82999999999999,Tropical grasslands,1.0,0.0,1448.816,619.1499600000002,46
p101228,0,2001,-119.549,48.72182,Temperate grasslands,1.0,99.90347,47.752,17.6111,1
p10124,0,2008,107.7396,15.838539999999995,Tropical dry broadleaf forests,0.7272727272727273,96.19070500000001,187.0,254.03411,11
p1012554,0,1984,-92.28,30.27999999999999,Tropical grasslands,0.7647058823529411,3.4188023076923075,641.604,506.75509000000005,17
p1012555,0,1984,-92.35999999999996,30.44,Tropical grasslands,1.0,0.0,420.37,558.58556,15
p1012556,0,1984,-92.36,30.31,Tropical grasslands,0.0,,49.022,268.33091,3
p1012557,0,1984,-92.47,30.42000000000001,Tropical grasslands,1.0,4.334119985714287,299.974,88.23087,7
p1012558,0,1984,-92.42,30.44,Tropical grasslands,1.0,0.0,515.8739999999998,342.8854,15
p1012559,0,1984,-92.47,30.11000000000001,Tropical grasslands,1.0,3.418803692307693,478.02799999999985,257.54937,13
p1012560,0,1984,-92.5,30.28,Tropical grasslands,1.0,2.469136,129.79399999999998,304.59052,6
p1012561,0,1984,-92.53,30.42000000000001,Tropical grasslands,1.0,6.450521414285714,326.39,186.43804,7
p1012562,0,1984,-92.53,30.36000000000001,Tropical grasslands,1.0,13.83052525,720.3439999999998,330.25382,16
p1012563,0,1984,-92.56,30.28,Tropical grasslands,1.0,3.703704,30.48,194.45076,2
p1012564,0,1984,-92.56,30.22,Tropical grasslands,1.0,3.29218,432.054,148.60013999999995,9
p1012565,0,1984,-92.60999999999994,30.11000000000001,Tropical grasslands,1.0,0.16103060869565214,734.0600000000003,681.4186599999998,23
p1012566,0,1984,-92.60999999999996,30.22000000000001,Tropical grasslands,1.0,0.2314815,568.452,627.83947,16
p1012567,0,1984,-92.61,30.28,Tropical grasslands,0.75,100.0,118.11,635.42485,8
p1012568,0,1984,-92.61,30.31,Tropical grasslands,1.0,78.57142857142857,549.6560000000002,263.45267,14
p1012569,0,1984,-92.61,30.360000000000007,Tropical grasslands,1.0,50.0,185.92800000000003,353.63982999999996,6
p1012577,0,1984,-92.67,30.52999999999999,Tropical grasslands,1.0,10.52600398125,631.6980000000002,374.82254,16
p1012578,0,1984,-92.67,30.61000000000001,Tropical grasslands,1.0,90.0,283.9720000000001,314.77186,10
p1012585,0,1984,-92.72,30.57999999999999,Tropical grasslands,1.0,58.25314585714285,597.154,227.08438999999998,14
p1012587,0,1984,-92.72,30.5,Tropical grasslands,1.0,78.7037025,280.41600000000005,256.56141,8
p1012588,0,1984,-92.78,30.57999999999999,Tropical grasslands,1.0,25.61269738666667,705.8660000000001,351.9676,15
p1012597,0,1984,-92.72,30.53,Tropical grasslands,1.0,80.0,181.102,98.79012,5
p1012689,0,1984,-92.06,31.31,Temperate broadleaf forests,1.0,0.0,255.27,258.98445000000004,8
p1012805,0,1984,-92.89,32.5,Temperate conifer forests,1.0,39.05938623076923,432.56200000000007,319.54143,13
p1012993,0,1984,-93.06,30.36,Tropical grasslands,1.0,100.0,48.768,9.2131,1
p1012996,0,1984,-93.22,30.14,Tropical grasslands,1.0,100.0,34.798,18.09522,1
p1013006,0,1984,-93.42,30.139999999999993,Tropical grasslands,1.0,18.240738399999998,500.38,153.43886999999995,10
p1013007,0,1984,-93.42,30.22000000000001,Tropical grasslands,0.9230769230769232,29.5061725,572.0080000000003,365.91568,13
p1013008,0,1984,-93.47,30.22,Tropical grasslands,1.0,44.74417441428571,377.444,102.01100000000001,7
p1013017,0,1984,-93.31,30.19,Tropical grasslands,1.0,83.33333333333334,222.75799999999998,171.68723000000003,6
p1013046,0,1984,-92.10999999999996,32.05999999999999,Temperate conifer forests,1.0,90.0,530.86,967.49413,20
p1013298,0,1984,-92.47,30.72000000000001,Tropical grasslands,1.0,60.41962178,468.122,400.97239,15
p1013309,0,1984,-92.53,30.579999999999995,Tropical grasslands,1.0,5.925924,373.126,22.45724,5
p1013310,0,1984,-92.53,30.5,Tropical grasslands,1.0,0.6965552714285714,300.22799999999995,116.34935,7
p1013316,0,1984,-92.56000000000002,30.53,Tropical grasslands,1.0,57.14285714285714,394.208,66.94194,7
p1013319,0,1984,-92.61,30.5,Tropical grasslands,1.0,42.857142857142854,242.824,360.85717,7
p101336,0,2001,-119.4239,48.44015,Temperate grasslands,1.0,100.0,202.438,187.517438,3
p1013401,0,1984,-91.97,30.029999999999987,Tropical grasslands,0.9,5.915636333333333,618.744,1236.3932,20
p1013476,0,1984,-92.53,32.42000000000001,Temperate conifer forests,1.0,61.59699025,402.59,361.51659999999987,12
p10135,0,2008,107.7398,15.83854,Tropical dry broadleaf forests,1.0,99.84188,43.0,69.28203,3
p1013508,0,1984,-92.61,30.44,Tropical grasslands,1.0,84.56790083333333,383.79400000000004,557.05174,12
p1013509,0,1984,-92.61,30.42000000000001,Tropical grasslands,1.0,100.0,405.13000000000005,145.98441,10
p1013510,0,1984,-92.80999999999996,30.42,Tropical grasslands,1.0,51.73208876666667,1045.464,448.6063400000001,24
p1013511,0,1984,-92.97,30.36000000000001,Tropical grasslands,1.0,40.0,303.53,311.35091,10
p1013513,0,1984,-93.03,30.360000000000007,Tropical grasslands,1.0,100.0,136.65200000000002,231.16981,5
p1013514,0,1984,-93.03,30.31,Tropical grasslands,1.0,22.714119187500003,699.262,538.0450599999999,16
p1013640,0,1984,-90.5,30.36000000000001,Temperate broadleaf forests,1.0,0.753939555,497.586,958.52059,20
p1014199,0,1984,-92.06,30.57999999999999,Tropical grasslands,0.9,79.42386777777777,309.11799999999994,388.51371,10
p1014200,0,1984,-92.17,30.67000000000001,Tropical grasslands,1.0,5.90277675,430.53,192.57353999999998,8
p1014202,0,1984,-92.28,30.53,Tropical grasslands,0.75,0.0,105.41,139.33270000000002,4
p1014203,0,1984,-92.42,30.53,Tropical grasslands,1.0,66.66666666666666,228.34599999999998,67.79162000000001,6
p101423,0,2005,12.749390000000005,46.06435999999999,Temperate broadleaf forests,1.0,0.0,253.0,357.81540999999993,19
p10143,0,2008,107.73589999999996,15.838590000000002,Tropical dry broadleaf forests,0.9230769230769232,97.47474749999999,222.0,300.22213000000005,13
p1014378,0,1984,-91.39,32.06,Temperate broadleaf forests,1.0,0.0,318.008,662.1699500000002,14
p1014401,0,1984,-90.91999999999996,29.69,Temperate broadleaf forests,1.0,5.9413575,345.9480000000001,580.76127,12
p1014489,0,1984,-92.47,30.02999999999999,Tropical grasslands,0.8461538461538461,4.040402727272728,457.70799999999986,709.51991,13
p1014490,0,1984,-92.36,29.83000000000001,Tropical grasslands,1.0,0.11223345454545457,1098.8039999999999,740.9728299999999,33
p1014848,0,1991,-92.28,30.279999999999987,Tropical grasslands,0.8,3.86573985,978.408,297.8795300000001,25
p1014849,0,1991,-92.35999999999996,30.44000000000002,Tropical grasslands,1.0,0.0,845.058,581.29479,26
p1014850,0,1991,-92.36,30.31,Tropical grasslands,0.25,41.60493666666667,294.894,380.9110500000001,12
p1014851,0,1991,-92.47,30.420000000000005,Tropical grasslands,1.0,6.887310695,861.06,254.98798,20
p1014852,0,1991,-92.42000000000004,30.440000000000033,Tropical grasslands,1.0,22.2916661,1555.75,424.72144,40
p1014853,0,1991,-92.47,30.11000000000001,Tropical grasslands,1.0,3.497942666666667,702.564,149.46464,18
p1014854,0,1991,-92.5,30.27999999999999,Tropical grasslands,1.0,4.650205555555557,502.92,589.59893,18
p1014855,0,1991,-92.53,30.42000000000001,Tropical grasslands,1.0,5.925924,507.746,100.21037,10
p1014856,0,1991,-92.53,30.36000000000001,Tropical grasslands,1.0,14.857246307692305,1240.282,281.5306,26
p1014857,0,1991,-92.56000000000002,30.28,Tropical grasslands,1.0,3.703704,94.488,586.7066100000002,7
p1014858,0,1991,-92.55999999999996,30.22000000000002,Tropical grasslands,1.0,2.537722888888889,1280.9219999999998,273.49075,27
p1014859,0,1991,-92.61,30.109999999999967,Tropical grasslands,1.0,0.5809731764705882,1731.5179999999998,695.2432500000001,51
p1014860,0,1991,-92.60999999999996,30.220000000000024,Tropical grasslands,1.0,0.27434844444444445,1765.3000000000004,1157.11354,54
p1014861,0,1991,-92.60999999999996,30.27999999999999,Tropical grasslands,0.8333333333333334,93.33333333333331,370.07800000000003,828.6851000000001,18
p1014862,0,1991,-92.61,30.309999999999967,Tropical grasslands,1.0,75.0,1326.134,301.80189,32
p1014863,0,1991,-92.60999999999996,30.36000000000001,Tropical grasslands,1.0,35.858584545454555,803.9100000000002,904.19799,22
p1014871,0,1991,-92.67,30.53,Tropical grasslands,1.0,2.962962,138.938,151.03309000000004,5
p1014872,0,1991,-92.67000000000004,30.610000000000007,Tropical grasslands,1.0,91.42857142857143,1024.89,583.5918399999998,35
p1014880,0,1991,-92.71999999999994,30.58000000000001,Tropical grasslands,1.0,69.12597868571429,1292.098,514.2144799999999,35
p1014882,0,1991,-92.72,30.5,Tropical grasslands,1.0,57.29847352941177,600.456,302.32552999999996,17
p1014883,0,1991,-92.78,30.579999999999995,Tropical grasslands,1.0,31.64490852105264,1062.99,139.13756999999998,19
p1014895,0,1991,-92.80999999999996,30.44,Tropical grasslands,1.0,4.2328028571428575,631.1899999999998,215.91999,14
p1014980,0,1991,-92.05999999999996,31.309999999999985,Temperate broadleaf forests,0.875,1.994302476190476,831.85,413.6607800000001,24
p1015095,0,1991,-92.89,32.5,Temperate conifer forests,1.0,41.318977496666676,1099.82,310.4913499999999,30
p1015286,0,1991,-93.06,30.36,Tropical grasslands,1.0,50.35460995,69.342,38.779,2
p1015289,0,1991,-93.22,30.14,Tropical grasslands,1.0,100.0,77.72399999999998,22.63014,2
p1015290,0,1991,-93.28,30.059999999999995,Tropical grasslands,1.0,0.0,85.344,139.65380000000005,5
p10153,0,2008,107.7401,15.83854,Tropical dry broadleaf forests,0.0,,10.0,23.09401,1
p1015300,0,1991,-93.42000000000004,30.139999999999993,Tropical grasslands,1.0,29.163512690000005,1051.306,332.16565,20
p1015301,0,1991,-93.42000000000004,30.220000000000013,Tropical grasslands,1.0,25.57238954545455,1071.626,278.52955000000003,22
p1015302,0,1991,-93.47,30.22000000000001,Tropical grasslands,1.0,6.004120592307693,572.0079999999998,116.54942,13
p1015312,0,1991,-93.60999999999996,30.220000000000013,Tropical grasslands,1.0,100.0,351.2820000000001,1553.6598400000007,23
p1015340,0,1991,-92.11,32.06,Temperate conifer forests,1.0,100.0,397.00199999999995,128.08926000000002,12
p1015608,0,1991,-92.47,30.53,Tropical grasslands,1.0,100.0,24.892,227.69700000000003,2
p1015609,0,1991,-92.46999999999996,30.72000000000002,Tropical grasslands,1.0,62.28601126551725,1139.19,265.43608,29
p1015620,0,1991,-92.53,30.57999999999999,Tropical grasslands,1.0,6.971675294117647,849.122,228.03534,17
p1015621,0,1991,-92.53,30.5,Tropical grasslands,1.0,14.780688950000002,789.94,336.00892000000005,22
p1015627,0,1991,-92.55999999999996,30.52999999999999,Tropical grasslands,1.0,21.380441250000004,745.7439999999998,181.29306000000003,16
p1015630,0,1991,-92.60999999999994,30.5,Tropical grasslands,1.0,36.746680956521736,901.192,413.24834000000016,23
p1015726,0,1991,-91.96999999999994,30.02999999999998,Tropical grasslands,1.0,6.822609885714287,1269.9999999999998,713.35581,35
p1015804,0,1991,-92.53,32.419999999999995,Temperate conifer forests,1.0,63.32391977826087,875.2840000000003,254.97810000000004,23
p1015837,0,1991,-92.60999999999996,30.44000000000002,Tropical grasslands,1.0,85.21246268846153,798.0680000000001,784.0275000000001,26
p1015838,0,1991,-92.60999999999996,30.42000000000001,Tropical grasslands,1.0,100.0,636.016,95.59888000000001,15
p1015839,0,1991,-92.80999999999996,30.419999999999995,Tropical grasslands,1.0,54.65586160789474,1704.0859999999998,320.61094,38
p1015840,0,1991,-92.86,30.11,Tropical grasslands,1.0,0.0,26.924,42.69642,2
p1015841,0,1991,-92.96999999999996,30.36000000000001,Tropical grasslands,1.0,38.97789144827586,1013.206,420.21122,29
p1015843,0,1991,-93.03,30.360000000000007,Tropical grasslands,1.0,100.0,178.30800000000005,103.00394,6
p1015844,0,1991,-93.03,30.30999999999998,Tropical grasslands,1.0,22.681400307692318,1053.3380000000002,650.26959,26
p1015969,0,1991,-90.5,30.36000000000001,Temperate broadleaf forests,1.0,0.7239370235294117,888.7460000000001,795.9945500000001,34
p10162,0,2008,107.7355,15.8388,Tropical dry broadleaf forests,0.6666666666666666,99.88141,203.0,277.12812,12
p1016370,0,1991,-91.97,32.42,Temperate broadleaf forests,1.0,2.955082975,225.80599999999998,17.74942,4
p1016535,0,1991,-92.05999999999996,30.58,Tropical grasslands,1.0,55.01136941666668,994.664,323.3971,24
p1016536,0,1991,-92.17,30.67000000000001,Tropical grasslands,1.0,4.431216,560.07,264.0627600000001,14
p1016538,0,1991,-92.28,30.529999999999987,Tropical grasslands,1.0,3.725748428571429,741.9340000000002,349.06534,21
p1016539,0,1991,-92.42,30.52999999999999,Tropical grasslands,1.0,74.32098733333333,487.68,222.0777,15
p1016712,0,1991,-91.39,32.06,Temperate broadleaf forests,1.0,0.0,212.09,875.34834,13
p1016735,0,1991,-90.92000000000004,29.690000000000023,Temperate broadleaf forests,1.0,3.022486428571429,1007.6180000000003,592.1529099999998,28
p1016825,0,1991,-92.47,30.029999999999987,Tropical grasslands,0.95,3.8986342105263163,729.2340000000003,404.18586,20
p1016826,0,1991,-92.36000000000004,29.829999999999995,Tropical grasslands,1.0,0.8453328136363638,1585.214,427.10499000000016,44
p10171,0,2008,107.7355,15.839020000000005,Tropical dry broadleaf forests,0.8571428571428571,80.68949083333334,238.0,323.31614000000013,14
